PLAYER_NAME,Transition,Isolation,PRBallHandler,PRRollman,Postup,Spotup,Handoff,Cut,OffScreen,OffRebound
JaVale McGee,0,0,0,22.674,7.558,5.814,0,29.07,0,19.767
Andre Roberson,26.647,0,0,0,0,33.832,0,17.964,0,12.275
Nemanja Bjelica,9.446,10.098,0,12.378,4.56,32.573,0,7.818,0,8.795
Kendall Marshall,8.383,11.377,29.341,0,5.988,28.144,0,0,0,0
Miles Plumlee,5.648,0,0,20.266,12.292,0,0,30.897,0,17.276
Kyle Anderson,15.641,13.59,9.744,0,9.744,27.949,4.872,4.103,0,3.59
Rashad Vaughn,19.601,0,7.309,0,0,46.512,4.651,0,13.289,0
Cole Aldrich,4.268,0,0,43.293,6.402,0,0,21.037,0,14.024
John Jenkins,21.239,0,26.549,0,0,16.814,0,0,11.504,0
Jonas Jerebko,14.247,0,0,11.828,4.839,36.559,0,11.828,0,6.989
Shabazz Napier,14.717,7.17,40.377,0,0,25.66,4.906,0,0,0
Quincy Acy,13.333,0,0,14.074,0,26.667,0,18.148,0,12.963
Chase Budinger,25.806,0,8.607,0,0,24.194,4.508,10.656,15.984,8.607
Brandon Rush,25.402,0,3.859,0,0,42.444,0,6.752,7.717,3.215
Joe Ingles,10.774,4.42,15.47,0,0,44.751,14.641,0,3.039,0
Noah Vonleh,7.736,2.865,0,18.338,7.163,24.928,0,11.748,0,16.046
Ray McCallum,12.048,0,27.711,0,0,13.83,12.766,13.253,10.638,0
Josh McRoberts,0,12.755,0,18.367,0,34.184,0,7.143,0,0
Solomon Hill,21.154,6.538,5.0,5.0,0,28.846,0,10.385,5.0,6.923
James Anderson,26.496,0,16.667,0,0,32.906,7.692,0,4.273,0
Bismack Biyombo,3.426,0,0,19.272,3.64,0,0,34.047,0,22.698
Alonzo Gee,31.065,0,2.959,0,0,32.84,0,12.722,0,8.58
Darrun Hilliard,13.174,0,29.94,0,0,27.545,5.988,8.982,0,0
Drew Gooden,9.091,0,0,26.446,0,26.446,0,0,0,14.05
Willie Reed,0,0,0,25.287,8.621,0,0,31.035,0,22.414
Glenn Robinson,26.344,0,9.14,0,0,25.806,5.376,12.903,10.215,0
Kelly Oubre,21.509,0,9.434,0,0,31.321,6.792,11.321,4.906,6.415
Phil Pressey,40.0,0,35.0,0,0,16.25,0,0,0,0
Axel Toupane,17.073,0,0,0,0,58.537,0,14.634,0,0
Kyle Singler,18.45,0,0,0,0,40.221,5.535,12.546,0,8.856
Jeff Withey,5.991,0,0,17.972,0,7.834,0,37.327,0,17.051
Johnny O'Bryant,6.25,0,0,13.281,7.031,26.953,0,20.313,0,13.672
Justin Anderson,17.621,5.286,14.097,0,0,32.159,6.608,4.405,7.489,4.405
Kevin Garnett,9.286,0,0,20.0,18.571,25.714,0,9.286,0,0
Dewayne Dedmon,8.264,0,0,27.273,6.198,0,0,24.38,0,18.595
Robert Sacre,0,0,0,23.585,17.924,10.377,0,14.151,0,16.981
Tayshaun Prince,13.534,0,7.895,3.759,7.895,43.609,0,8.647,0,0
Omer Asik,0,0,0,21.29,0,0,0,34.839,0,23.548
Kirk Hinrich,20.53,0,27.815,0,0,25.166,8.609,0,0,0
Luc Mbah a Moute,18.421,0,0,7.519,0,29.699,0,24.812,0,8.271
Chris Johnson,15.02,0,7.115,0,0,47.431,11.462,5.138,0,0
Tarik Black,0,0,0,28.859,10.067,0,0,16.778,0,20.134
Chris Andersen,0,0,0,23.256,0,12.791,0,19.767,0,19.767
Reggie Bullock,16.071,0,0,0,0,46.429,9.821,0,0,0
Andre Miller,0,0,37.879,0,0,15.151,0,12.222,0,0
Kostas Papanikolaou,11.828,0,13.979,0,0,37.634,10.753,0,0,0
Sonny Weems,14.394,0,21.97,0,0,25.0,11.364,9.848,0,0
Pablo Prigioni,12.563,8.04,44.221,0,0,18.593,0,0,0,0
Cristiano Felicio,0,0,0,33.333,0,14.706,0,16.667,0,15.686
Salah Mejri,0,0,0,23.387,0,0,0,38.71,0,11.29
Jason Thompson,0,0,0,17.073,0,25.61,0,15.854,0,17.073
Lamar Patterson,11.403,0,11.403,0,0,42.982,0,9.649,0,0
Ryan Hollins,0,0,0,14.286,0,0,0,30.0,0,18.571
Kendrick Perkins,0,0,0,24.219,17.969,0,0,18.75,0,0
Nick Collison,0,0,0,25.581,0,0,0,24.419,0,20.93
Sergey Karasev,13.084,0,20.561,0,0,30.841,0,10.28,0,0
