PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Glenn Robinson,26.344,63.158,12.245,1.163,55.102,260.0
Kelly Oubre,21.509,59.302,8.772,1.123,52.632,223.0
Phil Pressey,40.0,71.429,37.5,0.875,50.0,52.0
Axel Toupane,17.073,65.0,7.143,1.429,64.286,404.0
Kyle Singler,18.45,60.714,6.0,1.14,52.0,237.0
Jeff Withey,5.991,75.0,7.692,1.385,69.231,396.0
Johnny O'Bryant,6.25,76.923,12.5,1.25,62.5,336.0
Justin Anderson,17.621,69.643,0.0,1.5,72.5,410.0
Kevin Garnett,9.286,60.0,7.692,1.077,53.846,178.0
Dewayne Dedmon,8.264,75.0,0.0,1.55,80.0,414.0
Robert Sacre,0,0,0,0,0,0
Tayshaun Prince,13.534,66.667,11.111,1.167,55.556,266.0
Omer Asik,0,0,0,0,0,0
Kirk Hinrich,20.53,61.111,9.677,1.194,48.387,294.0
Luc Mbah a Moute,18.421,68.182,16.327,1.102,55.102,210.0
Chris Johnson,15.02,62.963,18.421,1.079,52.632,185.0
Tarik Black,0,0,0,0,0,0
Chris Andersen,0,0,0,0,0,0
Reggie Bullock,16.071,56.25,11.111,1.056,44.444,155.0
Andre Miller,0,0,0,0,0,0
Kostas Papanikolaou,11.828,50.0,27.273,0.727,36.364,21.0
Sonny Weems,14.394,58.333,36.842,0.737,31.579,25.0
Pablo Prigioni,12.563,72.727,12.0,1.32,56.0,365.0
Cristiano Felicio,0,0,0,0,0,0
Salah Mejri,0,0,0,0,0,0
Jason Thompson,0,0,0,0,0,0
Lamar Patterson,11.403,85.0,7.692,1.615,69.231,417.0
Ryan Hollins,0,0,0,0,0,0
Kendrick Perkins,0,0,0,0,0,0
Nick Collison,0,0,0,0,0,0
Sergey Karasev,13.084,58.333,7.143,1.143,50.0,240.0
